upm;nvivi;nhoga;dpto;area;año;e01aimde;e01bimde;e01cimde;e01dde;e01ede;e01fde;e02tde;e01hide;e01ide;e01jde;e01kjde;e01hde;e01kde;e01lde;v19ede;ingrevasode;ingrealmuerzode;v21gde;totpers;ingrem;ipcm;linpobto;linpobex;pobrezai;pobnopoi;fex.2022;facpob;p0pobtot;p1pobtot;p2pobtot;p0pobext;p1pobext;p2pobext;ipcmdefg;quintili;decili;quintiai;decilai
14;66;1;0;1;2024;18838931,2977099;0;0;0;1221984,73282443;0;0;0;0;0;0;0;0;0;5091603,05343511;0;0;0;5;25152519,0839694;5030503,81679389;897168;391894;3;0;82,163730741;410,818653705;0; ;0;0; ;0;5030503,81679389;5;10;5;10
30;8;1;0;1;2024;0;0;0;2376837,41648107;0;0;0;0;0;13864884,9294729;0;0;0;0;792279,138827024;0;0;3089888,6414254;1;16776510,7646622;16776510,7646622;897168;391894;3;0;98,126827411;98,126827411;0; ;0;0; ;0;16776510,7646622;5;10;5;10
30;12;1;0;1;2024;1426102,44988864;0;0;0;0;0;0;2772976,98589459;0;0;0;0;0;0;1574330,86483323;0;0;0;2;5773410,30061646;2886705,15030823;897168;391894;3;0;80,557723301;161,115446602;0; ;0;0; ;0;2886705,15030823;5;9;4;8
30;16;1;0;1;2024;2971046,77060134;0;0;0;0;0;0;0;0;0;0;0;0;0;1485523,38530067;0;0;0;3;4456570,15590201;1485523,38530067;897168;391894;3;0;87,63793984;262,91381952;0; ;0;0; ;0;1485523,38530067;3;6;3;5
30;17;1;0;1;2024;6492572,42747527;0;0;0;0;0;0;0;0;0;0;0;0;0;792279,138827024;0;0;0;4;7284851,5663023;1821212,89157557;897168;391894;3;0;112,518178016;450,072712064;0; ;0;0; ;0;1821212,89157557;4;7;3;6
30;31;1;0;1;2024;7130512,24944322;0;0;0;0;0;0;0;0;0;0;0;0;0;938189,231568381;0;0;0;3;8068701,4810116;2689567,1603372;897168;391894;3;0;93,482675674;280,448027022;0; ;0;0; ;0;2689567,1603372;4;8;4;8
30;33;1;0;1;2024;6496688,9383816;0;0;0;0;1485523,38530067;0;0;0;0;0;0;0;0;1078847,02071033;65418;307201;0;3;9433678,3443926;3144559,44813087;897168;391894;3;0;130,310597832;390,931793496;0; ;0;0; ;0;3144559,44813087;5;9;5;9
30;42;1;0;1;2024;7968347,4387528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196254;921603;0;6;9086204,4387528;1514367,4064588;897168;391894;3;0;98,413204285;590,47922571;0; ;0;0; ;0;1514367,4064588;3;6;3;5
30;57;1;0;1;2024;1366681,51447662;0;0;0;0;0;0;0;792279,138827024;0;0;0;0;0;0;0;0;0;2;2158960,65330364;1079480,32665182;897168;391894;3;0;132,128724905;264,25744981;0; ;0;0; ;0;1079480,32665182;2;4;2;3
44;8;1;0;1;2024;2534100,37453183;0;0;0;0;0;0;0;0;0;0;0;669498,127340822;0;0;0;0;0;2;3203598,50187265;1601799,25093632;897168;391894;3;0;84,453234543;168,906469086;0; ;0;0; ;0;1601799,25093632;3;6;3;5
44;9;1;0;1;2024;3197602,99625467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3197602,99625467;1598801,49812734;897168;391894;3;0;120,930158131;241,860316262;0; ;0;0; ;0;1598801,49812734;3;6;3;5
44;11;1;0;1;2024;0;0;0;0;0;1199101,1235955;0;0;0;0;0;0;0;0;0;0;0;0;2;1199101,1235955;599550,561797751;897168;391894;2;1;113,784837392;227,569674784;1;,331729885820994;,11004471714681;0; ;0;599550,561797751;1;2;1;1
44;12;1;0;1;2024;6994756,55430709;0;0;0;0;0;0;0;0;0;0;0;0;0;2498127,34082396;0;0;0;3;9492883,89513105;3164294,63171035;897168;391894;3;0;93,061563669;279,184691007;0; ;0;0; ;0;3164294,63171035;5;9;5;9
44;16;1;0;1;2024;18236329,5880149;0;0;1498876,40449438;0;0;0;5995505,61797751;0;0;0;0;0;0;2498127,34082396;0;0;2198352,05992509;5;28045642,946317;5609128,5892634;897168;391894;3;0;91,949630815;459,748154075;0; ;0;0; ;0;5609128,5892634;5;10;5;10
44;17;1;0;1;2024;2697977,52808988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65418;307201;0;6;3070596,52808988;511766,08801498;897168;391894;2;1;114,284789871;685,708739226;1;,429576079379804;,184535607975324;0; ;0;511766,08801498;1;1;1;1
44;39;1;0;1;2024;0;0;0;0;0;2997752,80898875;0;0;0;0;0;0;0;0;0;0;0;0;1;2997752,80898875;2997752,80898875;897168;391894;3;0;99,373932627;99,373932627;0; ;0;0; ;0;2997752,80898875;5;9;4;8
44;44;1;0;1;2024;8993258,42696626;0;0;0;0;0;0;0;799400,749063667;0;0;0;0;0;0;65418;0;299775,280898875;4;9833095,90262169;2458273,97565542;897168;391894;3;0;130,074429956;520,297719824;0; ;0;0; ;0;2458273,97565542;4;8;4;7
44;52;1;0;1;2024;2797902,62172284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196254;921603;0;5;3915759,62172284;783151,924344567;897168;391894;2;1;102,427794389;512,138971945;1;,127084420816874;,0161504500143602;0; ;0;783151,924344567;1;2;1;2
59;2;1;0;1;2024;8250000;0;0;0;0;0;0;0;0;0;0;0;0;0;1700000;0;0;2600000;3;9733333,33333333;3244444,44444444;897168;391894;3;0;71,273391096;213,820173288;0; ;0;0; ;0;3244444,44444444;5;9;5;9
59;4;1;0;1;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000000;0;0;0;2;2000000;1000000;897168;391894;3;0;78,404515154;156,809030308;0; ;0;0; ;0;1000000;2;3;2;3
59;9;1;0;1;2024;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;500000;130836;0;0;3;3630836;1210278,66666667;897168;391894;3;0;87,819774765;263,459324295;0; ;0;0; ;0;1210278,66666667;2;4;2;3
59;36;1;0;1;2024;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4000000;1333333,33333333;897168;391894;3;0;70,132501192;210,397503576;0; ;0;0; ;0;1333333,33333333;3;5;2;4
59;42;1;0;1;2024;0;0;0;0;0;800000;0;0;0;0;0;0;0;0;1200000;65418;307201;0;4;2372619;593154,75;897168;391894;2;1;79,779189345;319,11675738;1;,338858775613932;,114825269810573;0; ;0;593154,75;1;2;1;1
59;46;1;0;1;2024;4290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4290000;858000;897168;391894;2;1;98,075728215;490,378641075;1;,043657375207319;,00190596640999263;0; ;0;858000;2;3;1;2
59;47;1;0;1;2024;12500000;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;4;16100000;4025000;897168;391894;3;0;69,958657519;279,834630076;0; ;0;0; ;0;4025000;5;10;5;9
59;49;1;0;1;2024;8350000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307201;0;5;8657201;1731440,2;897168;391894;3;0;96,257233733;481,286168665;0; ;0;0; ;0;1731440,2;3;6;3;5
59;57;1;0;1;2024;8800000;0;0;0;0;0;0;0;500000;0;0;0;0;0;1500000;0;0;0;7;10800000;1542857,14285714;897168;391894;3;0;83,812724558;586,689071906;0; ;0;0; ;0;1542857,14285714;3;6;3;5
74;7;1;0;1;2024;9492883,89513105;4996254,68164792;0;0;0;0;0;0;0;0;0;0;0;0;2498127,34082396;0;0;1498876,40449438;5;16862359,5505617;3372471,91011235;897168;391894;3;0;168,283012001;841,415060005;0; ;0;0; ;0;3372471,91011235;5;9;5;9
74;13;1;0;1;2024;35573333,3333332;4396704,11985017;0;0;0;0;0;0;0;0;0;0;0;0;7394456,92883892;0;0;719460,674157301;5;47304539,3258425;9460907,8651685;897168;391894;3;0;169,873487662;849,36743831;0; ;0;0; ;0;9460907,8651685;5;10;5;10
74;27;1;0;1;2024;1798651,68539325;0;0;0;0;999250,936329584;0;0;0;0;0;0;0;0;2498127,34082396;0;0;0;1;5296029,9625468;5296029,9625468;897168;391894;3;0;145,50207022;145,50207022;0; ;0;0; ;0;5296029,9625468;5;10;5;10
74;29;1;0;1;2024;2498127,34082396;0;0;0;0;0;99925,0936329584;0;0;0;0;0;0;0;749438,202247188;0;0;0;1;3347490,63670411;3347490,63670411;897168;391894;3;0;155,562283807;155,562283807;0; ;0;0; ;0;3347490,63670411;5;9;5;9
74;35;1;0;1;2024;13689737,8277153;0;0;0;0;299775,280898875;0;1498876,40449438;0;0;0;0;0;0;0;0;0;0;8;15488389,5131086;1936048,68913857;897168;391894;3;0;140,219131942;1121,753055536;0; ;0;0; ;0;1936048,68913857;4;7;3;6
74;44;1;0;1;2024;5995505,61797751;0;0;0;0;0;0;2797902,62172284;0;0;0;0;0;0;0;0;0;0;1;8793408,23970034;8793408,23970034;897168;391894;3;0;142,879391641;142,879391641;0; ;0;0; ;0;8793408,23970034;5;10;5;10
89;1;1;0;1;2024;2490664,6751307;0;0;0;0;0;0;0;0;0;0;0;635617,625093354;0;0;0;0;0;2;3126282,30022405;1563141,15011203;897168;391894;3;0;69,293359734;138,586719468;0; ;0;0; ;0;1563141,15011203;3;6;3;5
89;13;1;0;1;2024;7433205,89220635;0;0;0;0;0;0;0;0;0;0;0;0;0;797012,696041823;0;0;0;5;8230218,58824817;1646043,71764963;897168;391894;3;0;73,793030536;368,96515268;0; ;0;0; ;0;1646043,71764963;3;6;3;5
89;15;1;0;1;2024;3486930,54518298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3486930,54518298;3486930,54518298;897168;391894;3;0;66,941894615;66,941894615;0; ;0;0; ;0;3486930,54518298;5;9;5;9
89;25;1;0;1;2024;298879,761015684;0;0;0;0;0;0;2490664,6751307;0;0;0;0;0;0;2095786,36244355;0;0;975979,582790642;3;4803999,16669071;1601333,05556357;897168;391894;3;0;69,469826022;208,409478066;0; ;0;0; ;0;1601333,05556357;3;6;3;5
89;30;1;0;1;2024;4041294,11560503;0;0;0;0;0;0;0;0;0;0;0;0;0;996265,870052279;0;0;0;4;5037559,98565731;1259389,99641433;897168;391894;3;0;85,614676259;342,458705036;0; ;0;0; ;0;1259389,99641433;3;5;2;4
89;40;1;0;1;2024;13449589,2457058;0;0;0;0;0;0;0;0;0;0;0;0;0;1992531,74010456;0;0;1992531,74010456;3;15276076,674135;5092025,55804498;897168;391894;3;0;50,618730367;151,856191101;0; ;0;0; ;0;5092025,55804498;5;10;5;10
89;48;1;0;1;2024;11357430,918596;0;0;0;0;0;0;0;0;0;0;0;0;0;1992531,74010456;0;0;0;4;13349962,6587005;3337490,66467514;897168;391894;3;0;73,417631653;293,670526612;0; ;0;0; ;0;3337490,66467514;5;9;5;9
89;50;1;0;1;2024;0;0;0;996265,870052279;0;0;0;0;0;0;0;0;0;0;996265,870052279;0;0;0;2;1992531,74010456;996265,870052279;897168;391894;3;0;75,068389093;150,136778186;0; ;0;0; ;0;996265,870052279;2;3;2;3
89;51;1;0;1;2024;6077221,8073189;0;0;0;0;0;0;0;0;0;0;0;0;0;1195519,04406274;65418;0;0;6;7338158,85138164;1223026,47523027;897168;391894;3;0;66,862985839;401,177915034;0; ;0;0; ;0;1223026,47523027;2;4;2;4
89;53;1;0;1;2024;5981990,99703328;0;0;0;0;0;0;0;0;0;0;0;0;0;2988797,61015684;65418;0;0;6;9036206,60719012;1506034,43453169;897168;391894;3;0;82,291215027;493,747290162;0; ;0;0; ;0;1506034,43453169;3;6;3;5
102;7;1;0;1;2024;6000000;0;0;0;0;0;0;0;1000000;0;0;0;0;0;0;0;0;0;4;7000000;1750000;897168;391894;3;0;142,342896649;569,371586596;0; ;0;0; ;0;1750000;3;6;3;6
102;18;1;0;1;2024;11800000;0;0;0;0;0;0;0;0;0;0;0;0;0;2000000;0;0;0;6;13800000;2300000;897168;391894;3;0;124,56342576;747,38055456;0; ;0;0; ;0;2300000;4;8;4;7
102;38;1;0;1;2024;10100000;0;0;0;0;0;0;2500000;0;0;0;0;0;0;0;0;0;0;4;12600000;3150000;897168;391894;3;0;140,22985392;560,91941568;0; ;0;0; ;0;3150000;5;9;5;9
102;51;1;0;1;2024;10000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10000000;2500000;897168;391894;3;0;130,715405989;522,861623956;0; ;0;0; ;0;2500000;4;8;4;8
102;53;1;0;1;2024;2200000;0;0;0;0;0;129166,666666667;0;0;0;0;0;0;0;0;130836;614402;0;4;3074404,66666667;768601,166666667;897168;391894;2;1;102,165727144;408,662908576;1;,143302963696134;,0205357394040956;0; ;0;768601,166666667;1;2;1;2
102;54;1;0;1;2024;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2500000;2500000;897168;391894;3;0;154,538624756;154,538624756;0; ;0;0; ;0;2500000;4;8;4;8
116;24;1;0;1;2024;13369710,467706;0;0;990348,923533781;0;0;0;2971046,77060134;0;0;0;0;0;0;0;0;0;0;4;17331106,1618412;4332776,54046029;897168;391894;3;0;84,550607432;338,202429728;0; ;0;0; ;0;4332776,54046029;5;10;5;9
116;25;1;0;1;2024;7922791,38827024;0;0;0;0;0;0;0;0;0;0;0;0;0;2475872,30883445;0;0;3466221,23236823;1;10109811,9277407;10109811,9277407;897168;391894;3;0;106,930115167;106,930115167;0; ;0;0; ;0;10109811,9277407;5;10;5;10
116;39;1;0;1;2024;28720118,7824796;0;0;0;0;0;0;1980697,84706756;0;0;0;0;0;0;2475872,30883445;0;0;0;6;33176688,9383817;5529448,15639694;897168;391894;3;0;101,220156832;607,320940992;0; ;0;0; ;0;5529448,15639694;5;10;5;10
116;42;1;0;1;2024;12874536,0059391;0;0;0;0;0;0;0;3961395,69413512;0;0;0;0;0;0;0;0;0;4;16835931,7000743;4208982,92501857;897168;391894;3;0;103,407355636;413,629422544;0; ;0;0; ;0;4208982,92501857;5;10;5;9
116;48;1;0;1;2024;7922791,38827024;0;0;0;0;0;0;0;0;0;0;0;0;0;1485523,38530067;0;0;0;1;9408314,77357091;9408314,77357091;897168;391894;3;0;95,770199218;95,770199218;0; ;0;0; ;0;9408314,77357091;5;10;5;10
116;59;1;0;1;2024;12874536,0059391;0;0;0;0;0;0;4951744,6176689;0;0;0;0;0;0;2475872,30883445;0;0;0;2;20302152,9324425;10151076,4662213;897168;391894;3;0;79,110856779;158,221713558;0; ;0;0; ;0;10151076,4662213;5;10;5;10
116;62;1;0;1;2024;4951744,6176689;0;0;0;0;0;0;0;0;0;0;0;0;0;3961395,69413512;0;0;0;3;8913140,31180402;2971046,77060134;897168;391894;3;0;92,799345692;278,398037076;0; ;0;0; ;0;2971046,77060134;5;9;4;8
116;94;1;0;1;2024;3961395,69413512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3961395,69413512;792279,138827024;897168;391894;2;1;92,25680339;461,28401695;1;,116911059214078;,0136681957665576;0; ;0;792279,138827024;1;2;1;2
131;51;1;0;1;2024;15952167,4140507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15952167,4140507;15952167,4140507;897168;391894;3;0;101,858280943;101,858280943;0; ;0;0; ;0;15952167,4140507;5;10;5;10
131;53;1;0;1;2024;5184454,40956649;997010,463378172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307201;0;3;6488665,87294466;2162888,62431489;897168;391894;3;0;87,171498098;261,514494294;0; ;0;0; ;0;2162888,62431489;4;8;4;7
131;56;1;0;1;2024;10967115,0971599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10967115,0971599;2741778,77428997;897168;391894;3;0;96,964221138;387,856884552;0; ;0;0; ;0;2741778,77428997;5;9;4;8
131;58;1;0;1;2024;39349334,510219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;39349334,510219;9837333,62755474;897168;391894;3;0;98,405904533;393,623618132;0; ;0;0; ;0;9837333,62755474;5;10;5;10
131;64;1;0;1;2024;4985052,31689086;0;0;0;0;997010,463378172;0;0;0;0;0;0;0;0;0;0;0;0;1;5982062,78026903;5982062,78026903;897168;391894;3;0;105,093260923;105,093260923;0; ;0;0; ;0;5982062,78026903;5;10;5;10
131;68;1;0;1;2024;5483557,54857994;3988041,85351269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9471599,40209263;1578599,90034877;897168;391894;3;0;103,798853116;622,793118696;0; ;0;0; ;0;1578599,90034877;3;6;3;5
146;17;1;0;1;2024;11291535,5805243;0;0;0;0;0;0;0;0;0;0;0;0;0;2997752,80898875;0;0;1099176,02996254;3;14197690,3870162;4732563,46233873;897168;391894;3;0;105,154581682;315,463745046;0; ;0;0; ;0;4732563,46233873;5;10;5;10
146;23;1;0;1;2024;0;0;0;0;1299026,21722846;0;0;0;0;0;0;0;0;0;3049144,94531014;0;0;3029914,61512443;1;4095678,2779449;4095678,2779449;897168;391894;3;0;90,308115442;90,308115442;0; ;0;0; ;0;4095678,2779449;5;10;5;9
146;25;1;0;1;2024;9492883,89513105;0;0;1199101,1235955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10691985,0187266;2672996,25468164;897168;391894;3;0;102,78494444;411,13977776;0; ;0;0; ;0;2672996,25468164;4;8;4;8
146;31;1;0;1;2024;7994007,49063667;0;0;3497378,27715355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11491385,7677902;11491385,7677902;897168;391894;3;0;92,105542113;92,105542113;0; ;0;0; ;0;11491385,7677902;5;10;5;10
146;34;1;0;1;2024;4996254,68164792;4996254,68164792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9992509,36329584;9992509,36329584;897168;391894;3;0;93,251284069;93,251284069;0; ;0;0; ;0;9992509,36329584;5;10;5;10
146;55;1;0;1;2024;3597303,3707865;0;0;0;0;0;0;8493632,95880147;0;0;0;0;0;0;0;0;0;0;1;12090936,329588;12090936,329588;897168;391894;3;0;101,528866767;101,528866767;0; ;0;0; ;0;12090936,329588;5;10;5;10
146;56;1;0;1;2024;5495880,14981271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5495880,14981271;5495880,14981271;897168;391894;3;0;80,985307246;80,985307246;0; ;0;0; ;0;5495880,14981271;5;10;5;10
146;59;1;0;1;2024;4796404,49438201;0;0;0;0;0;0;0;0;0;0;0;669498,127340822;0;2975516,99164011;0;0;0;5;8441419,61336293;1688283,92267259;897168;391894;3;0;110,070987092;550,35493546;0; ;0;0; ;0;1688283,92267259;3;6;3;5
161;4;1;0;1;2024;1438397,89977543;0;0;0;0;0;0;3985063,48020912;0;0;0;0;0;0;1385380,38490286;0;0;155417,475728156;1;6795890,30857673;6795890,30857673;897168;391894;3;0;93,335361683;93,335361683;0; ;0;0; ;0;6795890,30857673;5;10;5;10
161;9;1;0;1;2024;7173114,26437641;0;0;0;0;0;0;0;498132,93502614;0;0;0;0;0;0;65418;307201;0;4;8043866,19940255;2010966,54985064;897168;391894;3;0;94,316477126;377,265908504;0; ;0;0; ;0;2010966,54985064;4;7;3;6
161;12;1;0;1;2024;5977595,22031368;0;0;19925317,4010456;0;0;0;0;0;0;0;0;0;0;3486930,54518298;0;0;9962658,70052279;2;28559621,6081653;14279810,8040827;897168;391894;3;0;82,171208184;164,342416368;0; ;0;0; ;0;14279810,8040827;5;10;5;10
161;14;1;0;1;2024;0;0;0;797012,696041823;0;1494398,80507842;0;0;0;0;0;0;1295145,63106796;0;1992531,74010456;0;0;0;2;5579088,87229276;2789544,43614638;897168;391894;3;0;85,418366582;170,836733164;0; ;0;0; ;0;2789544,43614638;5;9;4;8
161;23;1;0;1;2024;4483196,41523526;0;0;0;0;0;0;11955190,4406274;0;0;0;0;0;0;2988797,61015684;0;0;4981329,3502614;3;19012073,686831;6337357,89561033;897168;391894;3;0;92,822654787;278,467964361;0; ;0;0; ;0;6337357,89561033;5;10;5;10
161;34;1;0;1;2024;8468259,89544437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8468259,89544437;4234129,94772219;897168;391894;3;0;90,47506638;180,95013276;0; ;0;0; ;0;4234129,94772219;5;10;5;9
161;38;1;0;1;2024;5977595,22031368;0;0;0;0;0;0;5977595,22031368;0;0;0;0;0;0;0;0;0;0;3;11955190,4406274;3985063,48020912;897168;391894;3;0;80,726170087;242,178510261;0; ;0;0; ;0;3985063,48020912;5;10;5;9
161;43;1;0;1;2024;4483196,41523526;0;0;0;0;0;0;0;0;0;0;0;0;0;2490664,6751307;0;0;0;1;6973861,09036596;6973861,09036596;897168;391894;3;0;71,456882112;71,456882112;0; ;0;0; ;0;6973861,09036596;5;10;5;10
161;44;1;0;1;2024;1494398,80507842;0;0;0;0;0;0;0;0;0;0;0;0;0;1494398,80507842;0;0;0;2;2988797,61015684;1494398,80507842;897168;391894;3;0;96,785049043;193,570098086;0; ;0;0; ;0;1494398,80507842;3;6;3;5
161;47;1;0;1;2024;26899178,4914115;0;0;0;0;0;0;0;0;0;0;0;0;0;11955190,4406274;0;0;2988797,61015684;5;38605302,4645258;7721060,49290516;897168;391894;3;0;83,802561772;419,01280886;0; ;0;0; ;0;7721060,49290516;5;10;5;10
177;1;1;0;1;2024;6495131,0861423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6495131,0861423;2165043,69538077;897168;391894;3;0;65,537265943;196,611797829;0; ;0;0; ;0;2165043,69538077;4;8;4;7
177;3;1;0;1;2024;0;0;0;849363,295880147;0;0;0;1998501,87265917;0;0;0;0;0;0;1498876,40449438;0;0;0;1;4346741,57303369;4346741,57303369;897168;391894;3;0;69,927445578;69,927445578;0; ;0;0; ;0;4346741,57303369;5;10;5;9
177;7;1;0;1;2024;2697977,52808988;1798651,68539325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4496629,21348313;4496629,21348313;897168;391894;3;0;45,373391967;45,373391967;0; ;0;0; ;0;4496629,21348313;5;10;5;10
177;13;1;0;1;2024;0;0;0;0;0;0;0;9992509,36329584;0;0;0;0;0;0;2102065,87214375;0;0;3997003,74531834;1;11761491,5899964;11761491,5899964;897168;391894;3;0;70,794045667;70,794045667;0; ;0;0; ;0;11761491,5899964;5;10;5;10
177;20;1;0;1;2024;2238322,09737827;0;0;0;0;0;0;5355985,01872657;0;0;0;0;0;0;2498127,34082396;0;0;1498876,40449438;5;9967528,0898876;1993505,61797752;897168;391894;3;0;59,83720435;299,18602175;0; ;0;0; ;0;1993505,61797752;4;7;3;6
177;21;1;0;1;2024;22422191,7602995;0;0;0;0;0;0;0;0;0;0;0;0;0;3497378,27715355;0;0;3497378,27715355;4;25628121,8476903;6407030,46192257;897168;391894;3;0;58,464628867;233,858515468;0; ;0;0; ;0;6407030,46192257;5;10;5;10
177;28;1;0;1;2024;2997752,80898875;0;0;0;0;0;0;0;0;0;0;0;0;0;999250,936329584;0;0;0;3;3997003,74531834;1332334,58177278;897168;391894;3;0;77,289630797;231,868892391;0; ;0;0; ;0;1332334,58177278;3;5;2;4
177;38;1;0;1;2024;6418249,87177772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6418249,87177772;3209124,93588886;897168;391894;3;0;58,118735647;116,237471294;0; ;0;0; ;0;3209124,93588886;5;9;5;9
177;45;1;0;1;2024;5096179,77528088;0;0;0;0;0;0;0;0;0;0;0;0;0;1798651,68539325;65418;307201;0;3;7267450,46067413;2422483,48689138;897168;391894;3;0;68,937702128;206,813106384;0; ;0;0; ;0;2422483,48689138;4;8;4;7
177;47;1;0;1;2024;1998501,87265917;1998501,87265917;1498876,40449438;0;0;1998501,87265917;0;0;0;0;0;0;0;0;2498127,34082396;0;0;0;3;9992509,36329584;3330836,45443195;897168;391894;3;0;52,419844158;157,259532474;0; ;0;0; ;0;3330836,45443195;5;9;5;9
191;3;1;0;1;2024;1870075,67561992;0;0;0;0;0;0;8574289,98505227;0;0;0;0;0;0;4985052,31689091;0;0;1595216,74140509;3;15296483,2491127;5098827,74970423;897168;391894;3;0;65,753556707;197,260670121;0; ;0;0; ;0;5098827,74970423;5;10;5;10
191;8;1;0;1;2024;3389835,57548578;1395814,64872944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4785650,22421522;4785650,22421522;897168;391894;3;0;90,901826776;90,901826776;0; ;0;0; ;0;4785650,22421522;5;10;5;10
