upm;nvivi;nhoga;dpto;area;año;e01aimde;e01bimde;e01cimde;e01dde;e01ede;e01fde;e02tde;e01hide;e01ide;e01jde;e01kjde;e01hde;e01kde;e01lde;v19ede;ingrevasode;ingrealmuerzode;v21gde;totpers;ingrem;ipcm;linpobto;linpobex;pobrezai;pobnopoi;fex.2022;facpob;p0pobtot;p1pobtot;p2pobtot;p0pobext;p1pobext;p2pobext;ipcmdefg;quintili;decili;quintiai;decilai
5353;32;1;3;6;2023;6200000;1000000;0;0;0;0;0;0;0;0;0;0;0;0;800000;0;0;0;2;8000000;4000000;618789;328289;3;0;70,72659;141,45318;0; ;0;0; ;0;4461602,677729;5;10;5;10
5375;6;1;3;6;2023;3004698,51213781;0;0;0;0;0;1001566,1707126;0;0;0;0;0;0;0;500783,085356301;120016;0;0;5;4627063,76820671;925412,753641343;618789;328289;3;0;70,19038;350,9519;0; ;0;0; ;0;1032206,0049127;2;4;3;5
5375;8;1;3;6;2023;3124886,45262332;0;0;0;0;0;0;0;0;0;0;0;0;0;600939,702427562;0;0;0;5;3725826,15505088;745165,231010176;618789;328289;3;0;71,54633;357,73165;0; ;0;0; ;0;831157,797506389;2;3;2;4
5375;12;1;3;6;2023;7772153,4847298;440689,115113545;0;0;0;0;0;0;0;0;0;0;0;0;250391,542678151;120016;0;0;6;8583250,14252149;1430541,69042025;618789;328289;3;0;70,72949;424,37694;0; ;0;0; ;0;1595627,15914549;3;6;4;8
5375;14;1;3;6;2023;3004698,51213781;0;0;0;0;0;0;0;280438,527799529;0;0;0;0;0;300469,851213781;60008;140896;0;4;3786510,89115112;946627,722787779;618789;328289;3;0;79,09429;316,37716;0; ;0;0; ;0;1055869,19570062;2;4;3;6
5375;15;1;3;6;2023;4840,90315844423;350548,159749411;0;0;0;0;0;0;0;0;0;0;1201879,40485512;0;500783,085356301;60008;0;0;6;2118059,55311928;353009,92551988;618789;328289;2;1;59,96907;359,81442;1;,429514866101563;,184483020202244;0; ;0;393747,507241103;1;1;1;2
5375;16;1;3;6;2023;47657,856956408;0;0;0;0;0;0;0;0;0;0;0;0;0;544717,123079667;0;0;55086,1393891932;1;587784,468420309;587784,468420309;618789;328289;2;1;59,07542;59,07542;1;,0501051757217576;,0025105286341082;0; ;0;655615,189557893;1;2;2;3
5375;17;1;3;6;2023;1201879,40485512;0;0;0;0;0;0;0;0;0;0;0;0;0;801252,936570082;0;0;0;2;2003132,34142521;1001566,1707126;618789;328289;3;0;70,29391;140,58782;0; ;0;0; ;0;1117147,57729353;2;4;3;6
5375;18;1;3;6;2023;6169647,61158963;300469,851213781;0;0;0;0;0;0;0;0;0;0;0;0;500783,085356301;0;0;0;3;6970900,54815972;2323633,51605324;618789;328289;3;0;67,25162;201,75486;0; ;0;0; ;0;2591782,379321;5;9;5;9
5375;24;1;3;6;2023;334606,564865569;3004698,51213781;0;0;0;0;0;0;0;0;0;0;1201879,40485512;0;624423,23409553;60008;140896;43067,3453406419;6;5362922,77050898;893820,461751496;618789;328289;3;0;66,37582;398,25492;0; ;0;0; ;0;996967,941389862;2;4;3;5
5375;29;1;3;6;2023;7131151,13547373;0;0;0;0;0;0;0;0;0;0;0;0;0;400626,468285041;180024;0;0;8;7711801,60375877;963975,200469847;618789;328289;3;0;73,92919;591,43352;0; ;0;0; ;0;1075218,58392016;2;4;3;6
5375;31;1;3;6;2023;240375,880971025;50078,3085356301;0;0;0;300469,851213781;0;0;0;0;22743,898459932;0;0;0;400626,468285041;0;0;0;1;1014294,40746541;1014294,40746541;618789;328289;3;0;50,98617;50,98617;0; ;0;0; ;0;1131344,66108831;3;5;3;6
5375;32;1;3;6;2023;3004698,51213781;0;0;0;0;0;0;0;0;0;57423,1271208559;0;0;0;600939,702427562;0;0;0;4;3663061,34168623;915765,335421556;618789;328289;3;0;76,00219;304,00876;0; ;0;0; ;0;1021445,26817205;2;4;3;5
5397;5;1;3;6;2023;4503521,12676055;0;0;0;0;0;0;0;0;0;0;0;0;0;2001564,94522691;0;0;75058,6854460092;3;6498831,18153363;2166277,06051121;618789;328289;3;0;103,7216;311,1648;0; ;0;0; ;0;2416266,88346993;4;8;5;9
5397;6;1;3;6;2023;10608294,2097026;0;0;0;0;0;0;0;0;0;0;0;0;0;1000782,47261346;0;0;50039,1236306728;5;11604906,7553469;2320981,35106937;618789;328289;3;0;97,46406;487,3203;0; ;0;0; ;0;2588824,15272255;5;9;5;9
5397;9;1;3;6;2023;9607511,73708918;0;0;0;0;0;0;0;0;0;0;0;0;0;1000782,47261346;0;0;50039,1236306728;4;10604124,2827334;2651031,07068335;618789;328289;3;0;105,9094;423,6376;0; ;0;0; ;0;2956961,83092591;5;9;5;10
5397;15;1;3;6;2023;3642848,20031298;0;0;0;0;500391,236306728;0;0;300234,741784037;0;0;0;1270993,74021909;0;1200938,96713615;0;0;0;8;6915406,88575898;864425,860719873;618789;328289;3;0;86,57507;692,60056;0; ;0;0; ;0;964181,183721495;2;4;3;5
5397;18;1;3;6;2023;5604381,84663535;0;0;0;0;0;0;0;0;0;0;0;0;0;800625,978090765;0;0;0;3;6405007,82472612;2135002,60824204;618789;328289;3;0;99,56934;298,70802;0; ;0;0; ;0;2381383,33847277;4;8;5;9
5397;19;1;3;6;2023;6585148,66979654;0;0;0;0;0;0;0;0;0;0;0;0;0;1000782,47261346;0;0;0;4;7585931,14241;1896482,7856025;618789;328289;3;0;96,92732;387,70928;0; ;0;0; ;0;2115338,16862777;4;8;5;9
5397;23;1;3;6;2023;300234,741784037;0;0;0;0;0;0;0;300234,741784037;0;0;0;1274996,87010954;0;1501173,70892018;0;0;98076,6823161187;6;3368467,00573812;561411,167623021;618789;328289;2;1;76,48351;458,90106;1;,0927260057579876;,00859811214383036;0; ;0;626198,392193459;1;2;2;3
5397;25;1;3;6;2023;40781885,7589983;0;0;0;0;0;0;0;0;0;9340,63641105893;0;0;0;1501173,70892018;0;0;443346,635367761;5;42255454,5513823;8451090,91027645;618789;328289;3;0;98,46046;492,3023;0; ;0;0; ;0;9426352,45875516;5;10;5;10
5397;29;1;3;6;2023;3903051,64319248;0;0;0;0;0;0;0;0;0;0;0;1260985,91549295;0;1501173,70892018;0;0;0;5;6665211,26760562;1333042,25352112;618789;328289;3;0;82,62415;413,12075;0; ;0;0; ;0;1486876,22195894;3;6;4;7
5397;30;1;3;6;2023;8066306,72926445;0;0;0;0;0;0;0;450352,112676055;0;0;0;0;0;800625,978090765;0;0;0;4;9317284,82003128;2329321,20500782;618789;328289;3;0;92,86503;371,46012;0; ;0;0; ;0;2598126,43138846;5;9;5;9
5397;43;1;3;6;2023;107008,665884194;0;0;0;0;0;0;0;0;0;0;0;0;0;700547,730829419;0;0;0;4;807556,396713613;201889,099178403;618789;328289;1;1;107,9874;431,9496;1;,673735151758672;,45391905471528;1;,385026305546627;,148245255962885;225187,236374665;1;1;1;1
5419;11;1;3;6;2023;30023474,1784037;0;0;0;0;0;0;0;0;0;0;0;0;0;878832,228011449;60008;0;0;7;30962314,4064151;4423187,77234502;618789;328289;3;0;108,9672;762,7704;0; ;0;0; ;0;4933626,60229818;5;10;5;10
5419;12;1;3;6;2023;6004694,83568074;1000782,47261346;0;0;0;0;0;0;0;0;0;0;0;0;1000782,47261346;60008;0;0;3;8066267,78090765;2688755,92696922;618789;328289;3;0;88,74256;266,22768;0; ;0;0; ;0;2999040,1608814;5;9;5;10
5419;15;1;3;6;2023;12970621,385163;0;0;0;0;0;0;0;0;0;1751369,32707355;0;0;0;1200938,96713615;0;0;0;7;15922929,6793727;2274704,23991039;618789;328289;3;0;128,1488;897,0416;0; ;0;0; ;0;2537206,63195643;4;8;5;9
5419;16;1;3;6;2023;2061611,89358372;0;0;0;0;0;0;0;0;0;0;0;0;0;400312,989045382;0;0;0;1;2461924,8826291;2461924,8826291;618789;328289;3;0;110,7373;110,7373;0; ;0;0; ;0;2746032,66217641;5;9;5;9
5419;17;1;3;6;2023;1230962,44131455;0;0;0;0;200156,494522691;0;0;0;0;0;0;0;0;600469,483568074;0;0;0;2;2031588,41940532;1015794,20970266;618789;328289;3;0;108,3341;216,6682;0; ;0;0; ;0;1133017,54150775;3;5;3;6
5419;32;1;3;6;2023;4503521,12676055;236851,851851851;1401095,46165884;0;0;0;0;0;0;0;0;0;0;0;1000782,47261346;0;0;400312,989045382;1;7108891,49713092;7108891,49713092;618789;328289;3;0;102,2041;102,2041;0; ;0;0; ;0;7929262,33482106;5;10;5;10
5419;39;1;3;6;2023;3202503,91236306;0;0;0;0;0;0;0;0;0;0;0;0;0;700547,730829419;60008;0;0;3;3963059,64319248;1321019,88106416;618789;328289;3;0;108,6124;325,8372;0; ;0;0; ;0;1473466,45967228;3;6;4;7
5419;40;1;3;6;2023;1622101,59102764;0;0;0;0;200156,494522691;0;0;0;0;0;0;600469,483568074;0;600469,483568074;0;0;0;2;3023197,05268648;1511598,52634324;618789;328289;3;0;99,8011;199,6022;0; ;0;0; ;0;1686038,00819605;4;7;4;8
5419;43;1;3;6;2023;2401877,93427229;0;0;0;0;0;0;0;0;0;0;0;0;0;600469,483568074;0;0;0;5;3002347,41784037;600469,483568074;618789;328289;2;1;118,0359;590,1795;1;,0296054332444927;,000876481677594114;0; ;0;669764,063945467;1;2;2;3
5419;53;1;3;6;2023;5327498,69587896;0;0;0;0;0;0;0;0;0;0;120093,896713615;0;0;1000782,47261346;60008;0;89069,6400625976;5;6500960,59520082;1300192,11904016;618789;328289;3;0;108,907;544,535;0; ;0;0; ;0;1450235,15996794;3;6;4;7
5466;3;1;3;6;2023;2210741,91002368;0;0;0;0;0;0;0;0;0;350833,300447251;0;0;0;1009471,19179163;0;0;0;5;3571046,40226256;714209,280452513;618789;328289;3;0;118,9855;594,9275;0; ;0;0; ;0;796629,509531459;2;3;2;4
5466;4;1;3;6;2023;2059321,23125493;0;0;0;0;0;0;0;0;0;33228,426729808;0;575398,579321231;0;651327,834237352;0;0;0;4;3319276,07154333;829819,017885831;618789;328289;3;0;109,7705;439,082;0; ;0;0; ;0;925580,688057469;2;3;3;5
5466;6;1;3;6;2023;2624625,09865825;0;0;0;0;0;0;0;0;0;0;0;0;0;504735,595895817;0;0;0;4;3129360,69455407;782340,173638516;618789;328289;3;0;129,8252;519,3008;0; ;0;0; ;0;872622,753400144;2;3;3;5
5466;14;1;3;6;2023;3412012,62825572;0;0;0;0;0;0;0;0;0;0;0;0;0;1009471,19179163;0;0;0;2;4421483,82004736;2210741,91002368;618789;328289;3;0;118,9955;237,991;0; ;0;0; ;0;2465863,00638234;4;8;5;9
5466;16;1;3;6;2023;4037884,76716654;0;0;0;0;0;0;0;0;0;0;0;1150797,15864246;0;1009471,19179163;0;0;0;4;6198153,11760063;1549538,27940016;618789;328289;3;0;96,20496;384,81984;0; ;0;0; ;0;1728356,03415383;4;7;4;8
5466;27;1;3;6;2023;0;0;0;0;0;0;0;0;0;0;43743,7516443041;0;1110418,3109708;0;430791,05239102;0;0;0;2;1584953,11500612;792476,557503061;618789;328289;3;0;93,1179;186,2358;0; ;0;0; ;0;883928,882748279;2;3;3;5
5466;29;1;3;6;2023;7954632,99131808;0;0;0;0;302841,35753749;0;0;0;0;0;0;0;0;1009471,19179163;0;0;0;5;9266945,5406472;1853389,10812944;618789;328289;3;0;109,7556;548,778;0; ;0;0; ;0;2067271,45192602;4;8;5;9
5466;37;1;3;6;2023;747858,320178901;0;0;0;0;0;0;0;0;0;0;0;0;0;328230,058903738;0;0;0;1;1076088,37908264;1076088,37908264;618789;328289;3;0;95,23366;95,23366;0; ;0;0; ;0;1200269,69839704;3;5;3;6
5466;44;1;3;6;2023;5096315,31176006;0;0;0;0;0;0;0;0;0;0;0;0;0;1009471,19179163;0;0;0;5;6105786,5035517;1221157,30071034;618789;328289;3;0;125,2957;626,4785;0; ;0;0; ;0;1362079,67069439;3;5;4;7
5466;55;1;3;6;2023;149401,736385162;0;0;0;0;1817048,14522494;0;0;0;0;0;0;0;0;2018942,38358327;0;0;0;4;3985392,26519337;996348,066298343;618789;328289;3;0;117,9228;471,6912;0; ;0;0; ;0;1111327,3001367;2;4;3;6
5486;10;1;3;6;2023;2275296,63954579;0;0;0;0;198448,409619861;0;0;0;0;0;0;625112,490302563;0;599035,772486128;0;0;0;2;3697893,31195434;1848946,65597717;618789;328289;3;0;91,97944;183,95888;0; ;0;0; ;0;2062316,33782146;4;8;5;9
5486;16;1;3;6;2023;3566283,29454359;0;0;0;0;297672,614429792;992242,048099306;0;0;0;0;0;615190,06982157;0;595345,228859584;0;0;0;2;6066733,25575384;3033366,62787692;618789;328289;3;0;96,4888;192,9776;0; ;0;0; ;0;3383419,16736737;5;9;5;10
5486;17;1;3;6;2023;893017,843289376;0;0;0;0;0;0;0;0;0;0;0;633050,426687357;0;893017,843289376;0;0;57550,0387897598;3;2414290,2767003;804763,425566765;618789;328289;3;0;85,47256;256,41768;0; ;0;0; ;0;897633,663611761;2;3;3;5
5486;22;1;3;6;2023;793793,638479445;0;0;0;0;198448,409619861;0;0;0;0;65570,6620118958;0;0;0;496121,024049653;60008;253613;0;4;1867554,73416086;466888,683540214;618789;328289;2;1;115,0276;460,1104;1;,245479988267061;,0602604246395962;0; ;0;520767,950171097;1;2;1;2
5486;36;1;3;6;2023;2976726,14429792;0;0;0;0;0;0;0;0;0;0;0;0;0;992242,048099306;0;0;0;3;3968968,19239723;1322989,39746574;618789;328289;3;0;104,4454;313,3362;0; ;0;0; ;0;1475663,25958506;3;6;4;7
5486;40;1;3;6;2023;692584,949573316;0;0;0;0;0;0;0;0;0;0;0;0;0;533154,434001283;0;0;0;2;1225739,3835746;612869,691787299;618789;328289;2;1;92,4495;184,899;1;,00956595578250545;9,15075100328495E-005;0; ;0;683595,264494291;1;2;2;3
5486;41;1;3;6;2023;2265502,49458583;0;0;0;0;0;0;0;0;0;0;0;0;0;496121,024049653;60008;253613;0;2;3075244,51863548;1537622,25931774;618789;328289;3;0;87,68861;175,37722;0; ;0;0; ;0;1715064,89737694;4;7;4;8
5486;42;1;3;6;2023;3671295,57796743;0;0;0;0;0;0;0;0;0;0;0;0;0;496121,024049653;120016;507226;0;4;4794658,60201709;1198664,65050427;618789;328289;3;0;110,4808;441,9232;0; ;0;0; ;0;1336991,35359724;3;5;4;7
5486;45;1;3;6;2023;2480605,12024827;0;0;0;0;198448,409619861;0;0;570539,177657101;0;0;0;0;0;635145,911841207;60008;253613;198448,409619861;3;4181822,25189811;1393940,7506327;618789;328289;3;0;95,9722;287,9166;0; ;0;0; ;0;1554802,44640461;3;6;4;8
5486;55;1;3;6;2023;93965,3219550043;635034,910783556;0;0;0;198448,409619861;0;0;0;0;0;0;0;0;297672,614429792;0;0;0;2;1225121,25678821;612560,628394107;618789;328289;2;1;110,5458;221,0916;1;,0100654206941189;,000101312693749597;0; ;0;683250,534978627;1;2;2;3
5516;4;1;3;6;2023;325333,333333333;0;0;0;0;0;0;0;0;0;0;0;630000;0;600000;0;0;230000;1;1536166,66666667;1536166,66666667;618789;328289;3;0;65,71097;65,71097;0; ;0;0; ;0;1713441,32835951;4;7;4;8
5516;8;1;3;6;2023;157583,333333333;0;0;0;0;100000;0;0;0;0;0;0;0;0;1000000;0;0;0;1;1257583,33333333;1257583,33333333;618789;328289;3;0;73,36208;73,36208;0; ;0;0; ;0;1402709,29186684;3;6;4;7
5516;9;1;3;6;2023;8347000;0;0;0;0;0;0;0;0;0;0;0;637000;0;600000;0;0;0;5;9584000;1916800;618789;328289;3;0;86,59975;432,99875;0; ;0;0; ;0;2138000,00316774;4;8;5;9
5516;10;1;3;6;2023;10000000;0;0;0;0;0;0;0;0;0;0;0;0;0;1077687,21232766;60008;253613;1600000;3;11257974,8789943;3752658,29299811;618789;328289;3;0;89,21883;267,65649;0; ;0;0; ;0;4185717,57216058;5;10;5;10
5516;20;1;3;6;2023;4800000;0;0;0;0;500000;0;0;0;0;0;0;0;0;500000;120016;0;0;6;5920016;986669,333333333;618789;328289;3;0;97,33977;584,03862;0; ;0;0; ;0;1100531,63490827;2;4;3;6
5516;21;1;3;6;2023;2700000;0;0;0;0;0;0;0;0;0;0;0;0;0;300000;60008;0;0;4;3060008;765002;618789;328289;3;0;101,7702;407,0808;0; ;0;0; ;0;853283,742917011;2;3;2;4
5516;25;1;3;6;2023;300000;0;0;0;0;0;0;0;0;0;60000;0;637000;0;224308,296628979;0;0;0;4;1221308,29662898;305327,074157245;618789;328289;1;1;89,62495;358,4998;1;,506573203212655;,256616410213129;1;,0699442437692256;,00489219723644885;340562,022910781;1;1;1;1
5516;29;1;3;6;2023;2400000;0;0;0;0;0;0;0;0;0;315000;0;0;0;200000;60008;0;0;5;2975008;595001,6;618789;328289;2;1;99,37043;496,85215;1;,038441859826209;,0014777765868979;0; ;0;663665,18295326;1;2;2;3
5516;34;1;3;6;2023;0;0;0;0;0;600000;0;0;0;0;125000;0;1260000;0;464461,598924943;0;0;0;2;2449461,59892494;1224730,79946247;618789;328289;3;0;77,25983;154,51966;0; ;0;0; ;0;1366065,55359474;3;6;4;7
5516;44;1;3;6;2023;700000;0;0;0;0;1000000;0;0;0;0;0;0;0;0;674818,331169278;60008;0;0;4;2434826,33116928;608706,582792319;618789;328289;2;1;96,76767;387,07068;1;,0162937886867422;,000265487549768209;0; ;0;678951,729934371;1;2;2;3
5516;45;1;3;6;2023;2000000;0;0;0;0;1000000;0;4500000;0;0;0;0;0;0;600000;0;0;0;3;8100000;2700000;618789;328289;3;0;87,70836;263,12508;0; ;0;0; ;0;3011581,80746708;5;9;5;10
5516;49;1;3;6;2023;750000;0;0;0;0;500000;0;0;0;0;576666,666666667;0;0;0;318761,506015728;0;0;0;3;2145428,17268239;715142,724227465;618789;328289;3;0;85,97726;257,93178;0; ;0;0; ;0;797670,673342918;2;3;2;4
5538;3;1;3;6;2023;0;0;0;0;0;2492205,76773188;0;0;0;0;0;0;0;0;498441,153546376;0;0;0;3;2990646,92127825;996882,307092751;618789;328289;3;0;116,5629;349,6887;0; ;0;0; ;0;1111923,19267642;2;4;3;6
5538;5;1;3;6;2023;1794388,15276695;0;0;0;0;0;498441,153546376;0;0;0;0;0;628035,853468433;0;398752,9228371;0;0;161494,933749026;2;3306160,17147311;1653080,08573655;618789;328289;3;0;110,1293;220,2586;0; ;0;0; ;0;1843846,63425568;4;7;4;8
5538;6;1;3;6;2023;2691582,22915043;0;0;0;0;0;0;0;0;0;0;0;0;0;498441,153546376;0;0;0;1;3190023,3826968;3190023,3826968;618789;328289;3;0;98,68427;98,68427;0; ;0;0; ;0;3558154,21656455;5;9;5;10
5538;15;1;3;6;2023;1595011,6913484;0;0;0;0;0;0;0;0;0;0;0;0;0;498441,153546376;0;0;0;2;2093452,84489478;1046726,42244739;618789;328289;3;0;123,9799;247,9598;0; ;0;0; ;0;1167519,35231024;3;5;3;6
5538;19;1;3;6;2023;0;0;0;0;0;1993764,6141855;0;0;0;0;0;0;0;0;598129,384255651;0;0;0;2;2591893,99844115;1295946,99922058;618789;328289;3;0;147,3002;294,6004;0; ;0;0; ;0;1445500,15047935;3;6;4;7
5538;32;1;3;6;2023;498441,153546376;0;0;0;0;897194,076383476;0;0;0;0;36386,2042088854;0;628035,853468433;0;351474,652565969;120016;0;0;7;2531547,94017314;361649,70573902;618789;328289;2;1;116,7393;817,1751;1;,41555246499369;,172683851162332;0; ;0;403384,323881279;1;1;1;2
5538;43;1;3;6;2023;258192,517537023;0;0;0;0;498441,153546376;0;0;0;0;0;0;1260059,23616524;0;797505,845674201;0;0;0;3;2814198,75292284;938066,250974279;618789;328289;3;0;111,6339;334,9017;0; ;0;0; ;0;1046319,72430851;2;4;3;6
5538;45;1;3;6;2023;2312766,95245518;0;0;0;0;0;0;0;0;0;139563,522992985;0;0;0;398752,9228371;120016;0;0;7;2971099,39828527;424442,77118361;618789;328289;2;1;119,1348;833,9436;1;,314075119008887;,0986431803804466;0; ;0;473423,751113878;1;1;1;2
5538;56;1;3;6;2023;5532696,80436477;0;0;0;0;0;0;0;0;0;0;0;0;0;398752,9228371;60008;0;0;3;5991457,72720187;1997152,57573396;618789;328289;3;0;106,8323;320,4969;0; ;0;0; ;0;2227625,319932;4;8;5;9
5560;3;1;3;6;2023;645000;0;0;800000;0;2000000;0;0;0;0;0;0;630000;0;1200000;60008;0;0;6;5335008;889168;618789;328289;3;0;90,49043;542,94258;0; ;0;0; ;0;991778,582437735;2;4;3;5
5560;7;1;3;6;2023;3600000;168333,333333333;0;0;0;0;0;0;0;0;0;0;0;0;500000;0;0;0;8;4268333,33333333;533541,666666667;618789;328289;2;1;93,12494;744,99952;1;,137764784657344;,0189791358916844;0; ;0;595112,732169999;1;2;2;3
5560;21;1;3;6;2023;5967500;800000;0;0;0;0;0;0;0;0;0;0;0;0;1000000;0;0;0;5;7767500;1553500;618789;328289;3;0;91,07497;455,37485;0; ;0;0; ;0;1732774,939963;4;7;4;8
5560;23;1;3;6;2023;800000;8333,33333333333;0;0;0;0;0;0;0;0;0;0;600000;0;280082,863588311;0;0;0;2;1688416,19692164;844208,098460822;618789;328289;3;0;82,717;165,434;0; ;0;0; ;0;941630,278163329;2;4;3;5
5560;35;1;3;6;2023;0;0;0;0;0;0;0;0;0;0;0;0;600000;0;600000;0;0;0;2;1200000;600000;618789;328289;2;1;72,02908;144,05816;1;,03036414674469;,00092198140753307;0; ;0;669240,40165935;1;2;2;3
5560;37;1;3;6;2023;2400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400000;800000;618789;328289;3;0;90,29691;270,89073;0; ;0;0; ;0;892320,5355458;2;3;3;5
5560;39;1;3;6;2023;7000000;12500000;3037500;0;0;0;0;0;0;0;0;0;0;0;1300000;60008;0;444727,279980928;4;23860447,3933349;5965111,84833373;618789;328289;3;0;87,06417;348,25668;0; ;0;0; ;0;6653489,74886969;5;10;5;10
5560;42;1;3;6;2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000000;60008;0;0;3;1060008;353336;618789;328289;2;1;99,09322;297,27966;1;,42898791025697;,184030627146642;0; ;0;394111,210934514;1;1;1;2
5560;44;1;3;6;2023;4445833,33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;600000;0;0;60000;4;5040833,33333333;1260208,33333333;618789;328289;3;0;91,66033;366,64132;0; ;0;0; ;0;1405637,2186241;3;6;4;7
5560;47;1;3;6;2023;5000000;0;0;0;0;0;0;0;0;0;0;0;630000;0;1000000;60008;0;0;5;6690008;1338001,6;618789;328289;3;0;80,86213;404,31065;0; ;0;0; ;0;1492407,88034142;3;6;4;7
5560;50;1;3;6;2023;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0;900000;0;0;0;2;3400000;1700000;618789;328289;3;0;89,77213;179,54426;0; ;0;0; ;0;1896181,13803483;4;7;4;8
5581;3;1;3;6;2023;4052166,65134347;0;0;0;0;0;0;0;0;0;0;0;0;0;1502349,2560689;0;0;0;3;5554515,90741237;1851505,30247079;618789;328289;3;0;96,76076;290,28228;0; ;0;0; ;0;2065170,25383328;4;8;5;9
5581;4;1;3;6;2023;3505481,59749411;0;0;0;0;0;0;8012529,36570082;0;0;38393,3698773165;0;0;0;901409,553641342;0;0;0;6;12457813,8867136;2076302,31445227;618789;328289;3;0;108,3886;650,3316;0; ;0;0; ;0;2315908,99148379;4;8;5;9
5581;5;1;3;6;2023;3705794,83163663;500783,085356301;0;0;0;0;0;9514878,62176973;0;0;0;0;0;0;400626,468285041;0;0;55086,1393891932;3;14117492,4954319;4705830,83181064;618789;328289;3;0;84,66419;253,99257;0; ;0;0; ;0;5248886,86003652;5;10;5;10
5581;15;1;3;6;2023;10015661,707126;2241004,30696945;0;0;0;0;0;0;0;0;0;0;0;0;701096,319498822;0;0;0;4;12957762,3335943;3239440,58339857;618789;328289;3;0;85,33489;341,33956;0; ;0;0; ;0;3613274,19530877;5;10;5;10
5581;22;1;3;6;2023;7211276,42913074;0;0;0;0;0;0;0;0;0;0;0;1261973,37509788;0;515889,194801905;0;0;0;8;8989138,99903052;1123642,37487882;618789;328289;3;0;86,3508;690,8064;0; ;0;0; ;0;1253311,45714227;3;5;4;7
5581;25;1;3;6;2023;1201879,40485512;0;0;0;0;0;0;0;0;0;17861,2633777081;130203,602192638;0;0;300469,851213781;0;0;0;3;1650414,12163925;550138,040546417;618789;328289;2;1;106,8854;320,6562;1;,110944052744285;,0123085828393266;0; ;0;613624,33870562;1;2;2;3
5581;31;1;3;6;2023;3805951,44870789;1345938,00574262;0;0;0;0;0;0;0;0;0;210328,895849647;0;0;500783,085356301;120016;0;0;5;5983017,43565646;1196603,48713129;618789;328289;3;0;98,73516;493,6758;0; ;0;0; ;0;1334692,33059121;3;5;4;7
5581;35;1;3;6;2023;1626246,32993996;1302036,02192638;0;0;0;0;0;0;0;0;0;0;0;0;500783,085356301;0;0;0;5;3429065,43722264;685813,087444528;618789;328289;3;0;94,24491;471,22455;0; ;0;0; ;0;764956,376841025;2;3;2;4
5581;40;1;3;6;2023;3004698,51213781;0;0;0;0;0;0;0;0;0;0;0;0;0;500783,085356301;60008;0;0;5;3565489,59749411;713097,919498822;618789;328289;3;0;94,15985;470,79925;0; ;0;0; ;0;795389,896779731;2;3;2;4
5581;41;1;3;6;2023;2804385,27799529;0;0;0;0;0;0;0;0;0;0;0;637997,650743928;0;300469,851213781;0;0;0;4;3742852,779953;935713,194988249;618789;328289;3;0;96,39936;385,59744;0; ;0;0; ;0;1043695,12408648;2;4;3;6
5581;44;1;3;6;2023;0;0;0;0;0;600939,702427562;0;0;0;0;0;0;0;0;600939,702427562;0;0;0;1;1201879,40485512;1201879,40485512;618789;328289;3;0;67,54904;67,54904;0; ;0;0; ;0;1340577,09275224;3;5;4;7
5605;8;1;3;6;2023;5313798,06443232;0;0;0;0;0;0;0;0;0;0;0;0;0;498441,153546376;60008;253613;0;6;6125860,21797869;1020976,70299645;618789;328289;3;0;124,3755;746,253;0; ;0;0; ;0;1138798,09799697;3;5;3;6
5605;14;1;3;6;2023;2193141,07560405;1314688,38659392;0;0;0;0;0;0;0;0;0;0;0;0;996882,307092751;120016;0;0;7;4624727,76929072;660675,395612961;618789;328289;3;0;118,6465;830,5255;0; ;0;0; ;0;736917,778544113;2;3;2;4
5605;17;1;3;6;2023;67954,1439334892;0;0;0;0;299064,692127825;0;0;0;0;0;0;598129,384255651;0;364516,915092084;0;0;0;3;1329665,13540905;443221,711803017;618789;328289;2;1;113,2384;339,7152;1;,283727228824338;,0805011403763384;0; ;0;494369,794051993;1;1;1;2
5605;28;1;3;6;2023;3748277,47466874;0;0;0;0;0;0;0;0;0;0;0;0;0;1295946,99922058;0;0;0;4;5044224,47388932;1261056,11847233;618789;328289;3;0;129,1679;516,6716;0; ;0;0; ;0;1406582,83873567;3;6;4;7
5605;32;1;3;6;2023;0;0;0;0;0;0;0;0;0;0;0;0;628035,853468433;0;239662,348540506;0;0;0;1;867698,202008939;867698,202008939;618789;328289;3;0;111,5563;111,5563;0; ;0;0; ;0;967831,155385931;2;4;3;5
5605;35;1;3;6;2023;2591893,99844115;0;0;0;0;0;0;0;0;0;0;0;0;0;398752,9228371;0;0;0;2;2990646,92127825;1495323,46063913;618789;328289;3;0;132,0055;264,011;0; ;0;0; ;0;1667884,78901463;4;7;4;8
5605;39;1;3;6;2023;2392517,5370226;0;0;0;0;0;0;0;0;0;0;0;0;0;996882,307092751;0;0;0;5;3389399,84411535;677879,968823071;618789;328289;3;0;125,6303;628,1515;0; ;0;0; ;0;756107,771019966;2;3;2;4
5605;40;1;3;6;2023;3220760,5871655;0;0;0;0;0;0;0;0;0;0;0;0;0;797505,845674201;240032;0;0;6;4258298,4328397;709716,405473283;618789;328289;3;0;123,2582;739,5492;0; ;0;0; ;0;791618,153771951;2;3;2;4
